id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
59420,Sailor Zombie,,unknown,Mixed media,0,Not yet aired,False,no_rating,0.0,33993,0,13868,1,1079,"Two months have passed since a zombie epidemic began. Despite the chaos around, three high school students in sailor suits live ordinary school lives.

Maiko is a transfer student. She hopes to become an idol. Even though Maiko goes through various incidents, her friendship with Momoka and Mutsumi deepens.

One day, zombies attack people. Music comes out from the radio and the zombies stop their attack to dance. With this type of music, humans are protected from the zombies, but they can't find the music source. Since then, Maiko, Momoka and Mutsumi are threatened by the zombies.

(Source: Asian Wiki)",,0,,,,Drama;Horror,52
59459,Silent Witch: Chinmoku no Majo no Kakushigoto,Secrets of the Silent Witch,unknown,Light novel,0,Not yet aired,False,no_rating,0.0,34006,0,9246,14,4434,"Monica Everett, the Silent Witch, is the only mage in the world who can use unchanted magecraft, a true hero who singlehandedly defeated a legendary black dragon. However, this young genius is actually...super-duper shy! That's right: She learned to cast spells silently just to avoid speaking in public, and despite her power, she has zero self-confidence. Now Monica has been tasked with secretly guarding the second prince. Can she keep it together as she faces both the evil forces targeting the prince and the terrors of social interaction?

(Source: Yen Press)",,2025,2025-01-01,,,Fantasy,53
59787,Romelia Senki,A History of the Romelia,unknown,Light novel,0,Not yet aired,False,no_rating,0.0,34134,0,15458,1,694,"Rising from the ashes, a fallen noblewoman stands to save humanity!

After the Demon King's defeat, Countess Romelia's world is shattered when Prince Henri, her fiancé, publicly breaks off their engagement, dismissing her as ""useless"" alongside his new allies: Saint Elizabeth, the sage Ekaterina, and the swordswoman Lu Hime. What they don't realize is that Romelia possesses a secret power called ""Grace,"" which brings her extraordinary luck. Left abandoned and humiliated, Romelia refuses to give up. With her homeland still under siege by the remnants of the demon army and her people enslaved, she embarks on a desperate mission to save them.

Facing overwhelming challenges—no army, no healers, no funds, and only inexperienced recruits—Romelia uses her wit and determination to turn the odds in her favor. She seizes fortresses from local lords to build her forces, negotiates with the church for healing, secures funds from merchants, and has her soldiers gain experience through monster hunting. Against all expectations, Romelia rises from the ashes, leading her loyal followers in a daring campaign to rescue her people and prove her worth.

(Source: MAL News)",,0,,,,Action;Fantasy,54
59835,Kirio Fanclub,,unknown,Web manga,0,Not yet aired,False,no_rating,0.0,34154,0,15452,1,693,"Miyoshi Aimi and Nami Sometani are two high school girls who often find themselves talking about a boy in their class, Kirio. This lighthearted romantic comedy follows the daily lives of these two friends and rivals on a journey that, for now, seems to be heading everywhere but love.

(Source: Comic Ruelle, translated)",,0,,,,Comedy,55
59835,Kirio Fanclub,,unknown,Web manga,0,Not yet aired,False,no_rating,0.0,34155,0,15452,1,693,"Miyoshi Aimi and Nami Sometani are two high school girls who often find themselves talking about a boy in their class, Kirio. This lighthearted romantic comedy follows the daily lives of these two friends and rivals on a journey that, for now, seems to be heading everywhere but love.

(Source: Comic Ruelle, translated)",,0,,,,Comedy,56
59837,Voice & Stories,,unknown,Mixed media,0,Not yet aired,False,no_rating,0.0,34156,0,26952,0,68,Anime adaptation of Voice &amp; Stories.,,0,,,,,57
59848,Virgin Punk,,unknown,Original,0,Not yet aired,False,no_rating,0.0,34162,0,6206,45,12069,"The story follows Ubu, a young woman who finds herself living the dangerous life of a bounty hunter. As she grapples with her inner turmoil, she becomes entangled in a world filled with chaos and the desires of the powerful and eccentric individuals around her.

(Source: MAL News)",,2025,2025-01-01,,Shaft,Action;Sci-Fi,58
59853,Dark Moon: Tsuki no Saidan,Dark Moon: The Blood Altar Animation with ENHYPEN,unknown,Web manga,0,Not yet aired,False,no_rating,0.0,34163,0,14235,12,981,"Ever since she was a young girl, Sooha was told to hide her superhuman abilities to avoid getting mistaken for a vampire. Having been accused of being one and blamed for her childhood friend's death, Sooha enrolls in Decelis Academy—a night school where supernatural beings, such as vampires and werewolves, allegedly cannot enter.

At the academy, Sooha soon encounters Heli, a student who offers friendship despite discovering her secret. Heli introduces Sooha to his close friends—Jaan, Jino, Shion, Jakah, Noa, and Solon—who all have different powers as well. But their connection seems to run deeper than just that; they are curiously drawn to her, feeling as if they would do anything she wishes.

In light of a recent murder that is said to be the work of a vampire, Heli and his friends' unsettling history slowly unravels. While the seven boys try to shield Sooha from the world of the supernatural, she inevitably gets entangled in the centuries-old rivalry between vampires and werewolves. As tensions intensify, Sooha realizes that she may be closer than ever to the creatures she hates the most.

[Written by MAL Rewrite]",,0,,,,Fantasy,59
59889,Kidou Keisatsu Patlabor: EZY,,unknown,Original,0,Not yet aired,False,no_rating,0.0,34167,0,11456,10,2239,A new animation in the Kidou Keisatsu Patlabor series.,,2026,2026-01-01,,J.C.Staff,Action;Comedy;Sci-Fi,60
59895,Danbi wa Kkaebi,Danbi & Kebi,unknown,Original,52,Not yet aired,False,PG - Children,0.0,34170,0,27804,0,36,"Danbi and Kebi is a stop-motion series for preschoolers, featuring a four-year-old girl named Danbi and her magical fairy friend Kebi who often unfold a world of imagination. They are free spirited with silly sense of humour and depend on each other through thick and thin, and turn anything ordinary into a fun, fantastical playground of imagination. 

(Source: Official page)",,0,,,Comma Studio,Adventure;Fantasy,61
59961,Kizu darake Seijo yori Houfuku wo Komete,,unknown,Web manga,0,Not yet aired,False,no_rating,0.0,34190,0,14538,2,902,"Lua is a saintess candidate who possesses the power of healing. But her ability had one flaw: she could only heal others by transferring their wounds onto herself. Because of this, others bullied her, calling her the ""Fallen Saintess."" But it didn't bother Lua because her best friend Arianne always stood up for her.

One day, Lua's crush, Commander Garrett, was on the brink of death from a beast attack. Lua healed him, which left her on the verge of death. When she woke up, she learned that all the credit was given to Arianne, and she finally saw her best friend's true color. Devastated, Lua is lost and helpless when the second prince appears in front of her with a tempting offer. What would happen to Lua as she begins her new life as a villainess?

(Source: NHN comico Corp.)",,2025,2025-01-01,,Imagica Infos;Imageworks Studio,Fantasy;Romance,62
